DEPTH,CALI,DT,NPHI,PHIE,RHOB,SW,litho,VCLC,VDOL,VOL_SHALE,VSAN .V/V
2750.5152,5.5853,70.4955,0.1379,0.0714,2.5055,1.0,2,0.1697,0.1263,0.2304,0.3652
2750.6676,5.5837,72.0436,0.1546,0.0806,2.5059,1.0,2,0.0351,0.2387,0.2432,0.3634
2750.82,5.5823,72.4642,0.1611,0.0872,2.5063,1.0,2,0.001,0.2899,0.2482,0.3338
2750.9724,5.5814,71.2823,0.1549,0.0963,2.5066,1.0,2,0.0,0.3116,0.2221,0.3345
2751.1248,5.5991,70.2962,0.1383,0.081,2.5292,1.0,2,0.0,0.2924,0.2345,0.3544
2751.2772,5.6676,67.0798,0.1136,0.062,2.5567,1.0,2,0.0,0.2778,0.232,0.3911
2751.4296,5.6655,65.7895,0.0992,0.037,2.5841,1.0,2,0.0,0.2579,0.263,0.4
2751.582,5.6124,62.6778,0.0898,0.0251,2.6037,1.0,2,0.0,0.2893,0.2554,0.3892
2751.7344,5.6109,61.0487,0.0855,0.0221,2.6166,1.0,2,0.0,0.3241,0.2415,0.3736
2751.8868,5.6266,60.2084,0.0838,0.0198,2.6294,0.9999,2,0.0,0.3574,0.2309,0.355
2752.0392,5.6258,59.2396,0.083,0.0183,2.6386,0.9999,2,0.0,0.3862,0.2181,0.3424
2752.1916,5.6258,58.782,0.0822,0.0191,2.6369,0.9999,2,0.0,0.3856,0.204,0.3585
2752.344,5.6244,59.3853,0.0819,0.0155,2.6351,0.9999,2,0.0,0.3618,0.2127,0.376
2752.4964,5.623,59.6152,0.082,0.0109,2.6334,0.9999,2,0.0,0.3413,0.2236,0.3884
2752.6488,5.6214,60.0591,0.0822,0.0124,2.6134,0.9999,2,0.0154,0.2795,0.2284,0.4277
2752.8012,5.6201,60.9756,0.083,0.0132,2.593,0.9999,2,0.0213,0.2134,0.2394,0.4744
2752.9536,5.6187,63.5338,0.0842,0.0124,2.5725,0.9999,6,0.0009,0.1333,0.2647,0.5464
2753.106,5.6197,65.1778,0.086,0.0152,2.5547,0.9999,6,0.0,0.0776,0.2782,0.5844
2753.2584,5.7062,66.437,0.0928,0.0194,2.5381,0.9999,6,0.0,0.0485,0.2904,0.5952
2753.4108,5.7734,67.9648,0.0965,0.0243,2.5214,1.0,6,0.0,0.0085,0.2968,0.6229
2753.5632,5.7221,69.8905,0.1061,0.0327,2.5033,1.0,6,0.0,0.0003,0.3013,0.6174
2753.7156,5.6665,71.2467,0.1112,0.044,2.4832,1.0,6,0.0,0.0,0.2932,0.6159
2753.868,5.6125,72.2137,0.1136,0.0564,2.4631,1.0,6,0.0,0.0,0.2749,0.6246
2754.0204,5.6091,75.9046,0.1195,0.0653,2.4428,1.0,6,0.0,0.0,0.2879,0.6007
2754.1728,5.6255,77.58,0.1296,0.0776,2.4216,1.0,6,0.0,0.0,0.2902,0.5858
2754.3252,5.6431,80.4715,0.1455,0.0851,2.4005,1.0,6,0.0,0.0,0.3193,0.5445
2754.4776,5.6762,81.6053,0.1589,0.0937,2.3793,1.0,6,0.0,0.0,0.3316,0.5216
2754.63,5.6063,82.6092,0.163,0.0918,2.3797,1.0,2,0.0,0.0,0.3537,0.4979
2754.7824,5.6024,84.3791,0.1656,0.0895,2.3837,1.0,2,0.0,0.0,0.3754,0.4749
2754.9348,5.601,83.1162,0.1643,0.0905,2.3878,1.0,2,0.0,0.0,0.3662,0.4846
2755.0872,5.5999,81.317,0.1694,0.0887,2.3905,1.0,2,0.0,0.0,0.3651,0.4877
2755.2396,5.5985,80.4704,0.1785,0.0828,2.3921,1.0,2,0.0,0.0,0.3854,0.47
2755.392,5.5971,83.4231,0.1756,0.0727,2.3938,1.0,2,0.0,0.0,0.4322,0.4259
2755.5444,5.5959,80.8136,0.1663,0.0687,2.3942,1.0,2,0.0,0.0,0.4229,0.4407
2755.6968,5.6121,80.9329,0.1577,0.0639,2.3915,1.0,2,0.0,0.0,0.4319,0.435
2755.8492,5.6291,79.9104,0.1518,0.0633,2.3889,1.0,2,0.0,0.0,0.4207,0.4487
2756.0016,5.6462,81.5978,0.1429,0.062,2.3859,1.0,2,0.0,0.0,0.4233,0.4469
2756.154,5.6961,83.3051,0.1411,0.0695,2.3589,1.0,2,0.0,0.0,0.3996,0.467
2756.3064,5.6598,85.9343,0.1362,0.0947,2.3319,0.7986,6,0.0,0.0,0.3454,0.5046
2756.4588,5.5699,86.8709,0.1346,0.1533,2.3049,0.5447,6,0.0,0.0,0.2136,0.5988
2756.6112,5.5171,90.4964,0.138,0.1759,2.2925,0.4682,6,0.0,0.0,0.1898,0.6039
2756.7636,5.5662,91.3555,0.1451,0.1971,2.2855,0.427,6,0.0,0.0,0.1526,0.6259
2756.916,5.6178,92.1677,0.1504,0.2062,2.2785,0.4038,6,0.0,0.0,0.1439,0.6268
2757.0684,5.6007,93.0165,0.1522,0.2097,2.2755,0.4092,6,0.0,0.0,0.1443,0.6229
2757.2208,5.5988,93.3539,0.1609,0.2137,2.2772,0.4333,6,0.0,0.0,0.1441,0.6191
2757.3732,5.6158,92.6192,0.1587,0.2163,2.2789,0.4672,6,0.0,0.0,0.1299,0.633
2757.5256,5.6499,92.4741,0.153,0.2224,2.2787,0.4949,6,0.0,0.0,0.1082,0.6521
2757.678,5.6844,93.669,0.1489,0.2305,2.2693,0.5116,6,0.0,0.0,0.095,0.6593
2757.8304,5.7002,93.7523,0.1421,0.238,2.2598,0.5318,6,0.0,0.0,0.0741,0.676
2757.9828,5.6806,94.2963,0.137,0.2456,2.2504,0.5466,6,0.0,0.0,0.0578,0.6874
2758.1352,5.557,96.0509,0.1329,0.2485,2.2474,0.5089,6,0.0,0.0,0.0594,0.6826
2758.2876,5.5357,97.2999,0.1336,0.2456,2.2453,0.4672,6,0.0,0.0,0.0773,0.6648
2758.44,5.5512,96.5531,0.1424,0.2431,2.2431,0.4243,6,0.0,0.0,0.0886,0.6541
2758.5924,5.5504,96.5652,0.1481,0.2403,2.243,0.3758,6,0.0,0.0,0.1017,0.6418
2758.7448,5.5665,96.9655,0.1509,0.2398,2.2443,0.3208,6,0.0,0.0,0.108,0.6349
2758.8972,5.5835,96.6051,0.1523,0.2436,2.2455,0.2627,6,0.0,0.0,0.0967,0.6442
2759.0496,5.6169,96.1253,0.1455,0.2459,2.2474,0.2138,6,0.0,0.0,0.0799,0.6614
2759.202,5.6167,95.8462,0.1458,0.248,2.2509,0.177,6,0.0,0.0,0.0711,0.6695
2759.3544,5.6154,95.564,0.1418,0.2477,2.2544,0.1364,6,0.0,0.0,0.0642,0.6778
2759.5068,5.6142,94.9009,0.14,0.2445,2.2576,0.0864,6,0.0,0.0,0.0647,0.6804
2759.6592,5.6128,95.2449,0.1389,0.2411,2.2563,0.0677,6,0.0,0.0,0.0747,0.6723
2759.8116,5.611,95.066,0.1354,0.2366,2.2549,0.0506,6,0.0,0.0,0.0821,0.6681
2759.964,5.5917,94.3629,0.1399,0.2361,2.2535,0.0333,6,0.0,0.0,0.0836,0.6669
2760.1164,5.5557,95.3377,0.1319,0.2356,2.2545,0.0388,6,0.0,0.0,0.0832,0.6679
2760.2688,5.5708,95.586,0.1366,0.2316,2.2562,0.0438,6,0.0,0.0,0.0984,0.6542
2760.4212,5.5698,94.7113,0.1304,0.236,2.2578,0.0644,6,0.0,0.0,0.075,0.677
2760.5736,5.5689,94.7206,0.1318,0.2392,2.2625,0.0712,6,0.0,0.0,0.0657,0.6846
2760.726,5.5849,93.5421,0.1326,0.2373,2.2704,0.0717,6,0.0,0.0,0.06,0.6931
2760.8784,5.584,93.3901,0.1395,0.2331,2.2782,0.0638,6,0.0,0.0,0.0724,0.6829
2761.0308,5.583,92.0659,0.1389,0.2213,2.2841,0.0547,6,0.0,0.0,0.0907,0.6735
2761.1832,5.5987,92.8771,0.1347,0.2126,2.2822,0.0405,6,0.0,0.0,0.1144,0.6547
2761.3356,5.5977,92.0659,0.1317,0.2027,2.2803,0.0285,6,0.0,0.0,0.132,0.6441
2761.488,5.593,92.2222,0.1308,0.1945,2.2784,0.013,6,0.0,0.0,0.1537,0.6272
2761.6404,5.4874,92.9576,0.1303,0.197,2.2718,0.0205,6,0.0,0.0,0.1548,0.6234
2761.7928,5.5729,92.5746,0.1298,0.2038,2.2648,0.0373,6,0.0,0.0,0.1379,0.6363
2761.9452,5.5743,95.3656,0.1236,0.2278,2.2578,0.0618,6,0.0,0.0,0.092,0.6655
2762.0976,5.5719,95.1091,0.1158,0.2343,2.2647,0.0682,6,0.0,0.0,0.063,0.6927
2762.25,5.5023,93.0406,0.1154,0.2285,2.2794,0.059,6,0.0,0.0,0.0565,0.7059
2762.4024,5.5167,91.5529,0.1178,0.2089,2.2941,0.0287,6,0.0,0.0,0.0913,0.6851
2762.5548,5.5852,90.005,0.1151,0.1954,2.3082,0.0377,6,0.0,0.0,0.1061,0.6815
2762.7072,5.603,89.2797,0.1139,0.1826,2.3212,0.0874,6,0.0,0.0,0.1258,0.6715
2762.8596,5.6023,85.2722,0.1145,0.1706,2.3342,0.1468,6,0.0,0.0,0.1246,0.6849
2763.012,5.6014,85.6014,0.1172,0.1558,2.3451,0.1856,6,0.0,0.0,0.1619,0.6565
2763.1644,5.6154,86.4575,0.117,0.1639,2.3313,0.2367,6,0.0,0.0,0.1528,0.6589
2763.3168,5.5447,87.6245,0.1151,0.1767,2.3176,0.277,6,0.0,0.0,0.1325,0.6696
2763.4692,5.5425,87.8268,0.119,0.1899,2.3038,0.3069,6,0.0,0.0,0.1111,0.6812
2763.6216,5.5413,90.2147,0.1243,0.1995,2.295,0.2772,6,0.0,0.0,0.1121,0.6704
2763.774,5.5571,90.308,0.1307,0.2076,2.2876,0.2454,6,0.0,0.0,0.1028,0.6731
